"","x1","x2","y"
"44",0.947079827543348,-0.650943955406547,"1"
"45",-0.136497502215207,0.125080269761384,"-1"
"46",0.915153193287551,0.518516339361668,"1"
"47",0.775509811006486,0.333942675031722,"1"
"48",0.279957538936287,-0.550254153553396,"-1"
"49",0.941933220718056,-0.30830047512427,"1"
"50",0.237676414661109,-0.360336480196565,"-1"
"51",-0.333145577460527,0.809796795248985,"1"
"52",-0.306503503583372,-0.601603239774704,"-1"
"53",-0.20302917715162,0.361926033161581,"-1"
"54",0.569385551381856,-0.724964482709765,"1"
"55",-0.922127017751336,-0.786010626237839,"1"
"56",0.497590772341937,-0.814281208440661,"1"
"57",0.35455366037786,0.832897910382599,"1"
"58",-0.657471339218318,-0.445879128295928,"1"
"59",-0.477824072353542,0.77158775459975,"1"
"60",0.0288258693180978,0.545729299075902,"-1"
"61",0.351214549038559,0.590102472342551,"-1"
"62",0.965634395834059,-0.58865281380713,"1"
"63",0.519088535103947,-0.903613354079425,"1"
"64",0.132976848166436,-0.922368137631565,"1"
"65",0.699379437137395,-0.43085174029693,"1"
"66",-0.62105212919414,-0.302380335051566,"-1"
"67",-0.457426770590246,0.474906650837511,"-1"
"68",0.656316970475018,-0.496672837529331,"1"
"69",0.386409640777856,0.0348740061745048,"-1"
"70",-0.518910520710051,0.518889445345849,"1"
"71",-0.914022407960147,0.272169055882841,"1"
"72",-0.719041811767966,-0.592118629254401,"1"
"73",-0.567229169886559,0.98609056416899,"1"
"74",-0.041202871594578,-0.999189913272858,"1"
"75",-0.605179315432906,-0.586859949864447,"1"
"76",0.438711675349623,0.268056181259453,"-1"
"77",-0.984230522532016,-0.965416349470615,"1"
"78",-0.249020070768893,-0.946529057342559,"1"
"79",0.0288154166191816,0.21568119013682,"-1"
"80",-0.996858891565353,0.141082705464214,"1"
"81",0.163208005018532,-0.50829330412671,"-1"
"82",-0.684189583640546,0.839050172828138,"1"
"83",-0.281943388283253,0.344432403333485,"-1"
"84",0.291263756807894,0.290900878608227,"-1"
"85",0.551646725274622,-0.583429090678692,"1"
"86",0.127293683122844,-0.0387645284645259,"-1"
"87",-0.532593202777207,0.973037166520953,"1"
"88",-0.820038967300206,0.986239695455879,"1"
"89",-0.828775870148093,-0.0984519268386066,"1"
"90",-0.389563261065632,0.429697572253644,"-1"
"91",0.334853029344231,-0.366876774933189,"-1"
"92",-0.999522206839174,0.66737512126565,"1"
"93",-0.582860086113214,-0.132048836909235,"-1"
"94",0.866068254690617,0.991984516382217,"1"
"95",0.851289497222751,0.611622426658869,"1"
"96",0.468188602011651,-0.0275156651623547,"-1"
"97",-0.333856033161283,0.0775440018624067,"-1"
"98",0.0301266596652567,-0.317920183297247,"-1"
"99",0.487949292641133,-0.895968791097403,"1"
"100",0.238318480085582,-0.0825537736527622,"-1"
"101",0.252490689046681,-0.0036868192255497,"-1"
"102",-0.565684603527188,-0.434471549466252,"1"
"103",-0.566865378059447,0.552890164777637,"1"
"104",-0.222109942696989,-0.392294476274401,"-1"
"105",0.884911383967847,0.0311023639515042,"1"
"106",0.925216027535498,-0.0440984535962343,"1"
"107",0.47971055842936,0.537704449146986,"1"
"108",0.46649181144312,-0.672142288647592,"1"
"109",0.0715225799940526,-0.116451700218022,"-1"
"110",-0.995454067829996,0.0468153394758701,"1"
"111",0.217874905094504,-0.0461616227403283,"-1"
"112",0.673603118862957,0.0492865755222738,"-1"
"113",0.503045125398785,0.370456494390965,"-1"
"114",-0.0945368548855186,-0.296415955759585,"-1"
"115",0.0715799876488745,0.679262570571154,"-1"
"116",0.0747533906251192,0.843827383127064,"1"
"117",-0.997238312847912,-0.787380757275969,"1"
"118",-0.288668092340231,-0.586942163761705,"-1"
"119",0.224266180302948,-0.0267141764052212,"-1"
"120",0.65788426110521,-0.352355952374637,"1"
"121",-0.286556001286954,-0.0565721499733627,"-1"
"122",-0.178729748353362,0.172177004162222,"-1"
"123",0.146951797883958,-0.552099974825978,"-1"
"124",0.179356607142836,0.468059440143406,"-1"
"125",0.439314584713429,-0.699031801894307,"1"
"126",-0.210053909569979,0.395106733776629,"-1"
"127",0.838407858274877,-0.471784190274775,"1"
"128",0.925140587147325,-0.147070155479014,"1"
"129",-0.532952948939055,0.442667146679014,"-1"
"130",0.448995199985802,-0.051056585740298,"-1"
"131",0.807269050274044,-0.322826078161597,"1"
"132",0.206948169507086,-0.518815722316504,"-1"
"133",0.263014597818255,-0.567480644211173,"-1"
"134",0.874771699309349,-0.51588376192376,"1"
"135",0.700965501368046,0.129809346050024,"1"
"136",0.159641798119992,0.425136177800596,"-1"
"137",0.642807847820222,-0.783806804101914,"1"
"138",-0.772562781814486,0.0381517470814288,"1"
"139",0.529015517327935,0.704380689188838,"1"
"140",0.247226914390922,0.429263884201646,"-1"
"141",-0.70310678659007,-0.372036630287766,"1"
"142",-0.839471066836268,-0.768365715164691,"1"
"143",-0.0718608973547816,0.150008135009557,"-1"
"144",0.558736322913319,0.662743844091892,"1"
"145",0.4670559191145,0.0406795158050954,"-1"
"146",0.634460888803005,0.388022057246417,"1"
"147",-0.659675037488341,-0.000192021019756794,"-1"
"148",0.8894406510517,-0.291679202578962,"1"
"149",-0.412752317264676,0.929608318023384,"1"
"150",-0.701855895109475,0.844522508326918,"1"
"151",0.438757182564586,-0.590814586728811,"1"
"152",-0.35182809503749,0.909805865492672,"1"
"153",0.557618997059762,0.747985664755106,"1"
"154",-0.211117996368557,0.394689662847668,"-1"
"155",0.3571857358329,0.0251875696703792,"-1"
"156",0.551650085486472,-0.0383669692091644,"-1"
"157",-0.624261911958456,-0.596398153807968,"1"
"158",-0.941828362178057,-0.799541291315109,"1"
"159",-0.728572405874729,-0.0548222507350147,"1"
"160",0.360328356269747,-0.375640703830868,"-1"
"161",0.8696459075436,0.544798610266298,"1"
"162",0.100988168735057,0.80214800266549,"1"
"163",0.203532470855862,-0.329541431739926,"-1"
"164",-0.606011023744941,0.647888492792845,"1"
"165",0.0704732211306691,-0.559934280347079,"-1"
"166",-0.640888521447778,0.532247476745397,"1"
"167",-0.0962270111776888,0.121415702160448,"-1"
"168",-0.36589329643175,-0.153088924475014,"-1"
"169",-0.767650659196079,0.677139576524496,"1"
"170",-0.627795686479658,-0.425358824897557,"1"
"171",0.459460193291306,-0.058558598626405,"-1"
"172",-0.176255857571959,0.561689066700637,"-1"
"173",-0.171900636516511,-0.834566325414926,"1"
"174",-0.0393797419965267,-0.210964899510145,"-1"
"175",-0.145011068787426,-0.808677185326815,"1"
"176",-0.727019279729575,-0.73333352804184,"1"
"177",0.649358812719584,-0.557747643906623,"1"
"178",0.184608485084027,-0.451760917901993,"-1"
"179",0.588793955277652,-0.401881500612944,"1"
"180",0.538064851425588,-0.250426454935223,"-1"
"181",0.836112834513187,-0.0170950149185956,"1"
"182",0.725259554106742,0.757205246947706,"1"
"183",-0.366049524396658,0.497459657490253,"-1"
"184",-0.481478848028928,0.910372046288103,"1"
"185",0.484532903879881,-0.336159573867917,"-1"
"186",0.494722233619541,0.648325592745095,"1"
"187",0.835808068048209,-0.73466923320666,"1"
"188",0.586382418405265,-0.750606292393059,"1"
"189",-0.733340763486922,0.456219423562288,"1"
"190",-0.42450049566105,0.0968416570685804,"-1"
"191",-0.610647712368518,0.217034825589508,"-1"
"192",0.568218765314668,-0.754106598906219,"1"
"193",-0.742255676537752,0.752869397867471,"1"
"194",-0.741821432951838,0.684697631280869,"1"
"195",-0.855493777431548,-0.907524372916669,"1"
"196",-0.893741033039987,0.414036657195538,"1"
"197",0.0637488728389144,0.0695821102708578,"-1"
"198",-0.775383516680449,0.890914468094707,"1"
"199",0.486375439446419,0.824059958104044,"1"
"200",0.462630954571068,-0.0880429670214653,"-1"
"201",0.770235374104232,0.531040957197547,"1"
"202",0.0342221111059189,0.0100891590118408,"-1"
"203",0.703861969988793,-0.594903034158051,"1"
"204",-0.114407463464886,0.434277444612235,"-1"
"205",-0.684239799156785,0.536153928842396,"1"
"206",-0.115350722335279,0.412754090502858,"-1"
"207",0.935467334464192,-0.616751727648079,"1"
"208",-0.0308241411112249,-0.404200397897512,"-1"
"209",-0.495083121117204,-0.349737467244267,"-1"
"210",-0.480620039626956,0.143752469681203,"-1"
"211",0.0840318817645311,0.76498305099085,"1"
"212",0.299751675222069,0.754206752870232,"1"
"213",-0.327161735389382,-0.228294925764203,"-1"
"214",-0.878100507427007,0.475544309709221,"1"
"215",-0.0973782995715737,0.59263872820884,"-1"
"216",0.677510066889226,0.448322921525687,"1"
"217",0.14927466865629,-0.22912282217294,"-1"
"218",-0.293299245182425,-0.403695434797555,"-1"
"219",0.0948521564714611,-0.88505769520998,"1"
"220",0.785437187645584,0.347385928500444,"1"
"221",-0.0200188588351011,-0.604016146156937,"-1"
"222",-0.656735773663968,0.250215798150748,"1"
"223",0.0860619880259037,-0.723634318914264,"1"
"224",0.922935391776264,-0.253842958714813,"1"
"225",-0.372632355894893,-0.371820334345102,"-1"
"226",0.641029096208513,0.630369799677283,"1"
"227",-0.385891199111938,-0.263363806065172,"-1"
"228",-0.629092837683856,-0.120711747556925,"-1"
"229",-0.903306446503848,-0.121883945073932,"1"
"230",-0.50865170545876,0.203656571451575,"-1"
"231",-0.297786155715585,-0.19218612741679,"-1"
"232",-0.681955236475915,0.916636561974883,"1"
"233",-0.391804006416351,0.941535927355289,"1"
"234",-0.964903350453824,0.829056046437472,"1"
"235",0.993105358444154,-0.834252583328635,"1"
"236",0.608786625321954,-0.0462807780131698,"-1"
"237",-0.826838796492666,-0.321729468181729,"1"
"238",0.739866539370269,0.346871627960354,"1"
"239",0.109171726740897,0.272971890401095,"-1"
"240",-0.157243156339973,0.718556229025126,"1"
"241",-0.864726361818612,0.896568849682808,"1"
"242",0.1228759130463,0.147934131789953,"-1"
"243",-0.858556211460382,0.0705381110310555,"1"
"244",-0.577216122299433,0.883388885762542,"1"
"245",0.099240826908499,0.784710304345936,"1"
"246",-0.0360371032729745,-0.179387322627008,"-1"
"247",-0.681060290895402,-0.899938505142927,"1"
"248",-0.700842009857297,0.556538589298725,"1"
"249",-0.00145423924550414,0.851922779344022,"1"
"250",0.881129756104201,-0.245045584160835,"1"
"251",-0.331537346821278,-0.51015801075846,"-1"
"252",-0.623131340835243,-0.824728182982653,"1"
"253",-0.460567643400282,-0.217783006373793,"-1"
"254",0.0614881562069058,-0.634877149481326,"-1"
"255",-0.957099542953074,-0.732750430703163,"1"
"256",0.597520614974201,-0.485074173193425,"1"
"257",-0.779329799581319,0.10649409564212,"1"
"258",0.079596571624279,-0.703861447051167,"1"
"259",0.142467794939876,0.925793648231775,"1"
"260",0.237903093919158,0.889045757707208,"1"
"261",0.429707386996597,0.984571588225663,"1"
"262",-0.753398842643946,0.412421141285449,"1"
"263",-0.377900762483478,-0.718443288467824,"1"
"264",0.891478325240314,-0.982034751679748,"1"
"265",5.01847825944424e-05,0.372991077136248,"-1"
"266",-0.729539001826197,0.36243638349697,"1"
"267",0.738515641074628,0.835021764971316,"1"
"268",-0.589900775812566,-0.183157571591437,"-1"
"269",0.850091781932861,-0.155121219810098,"1"
"270",0.773507196456194,0.0746401636861265,"1"
"271",-0.727408349514008,-0.172707073856145,"1"
"272",0.570698884315789,-0.804710682947189,"1"
"273",-0.093393171671778,-0.239464719314128,"-1"
"274",-0.728515161201358,-0.603998844977468,"1"
"275",0.770442073699087,0.45004845270887,"1"
"276",-0.326572919730097,-0.977981918025762,"1"
"277",-0.361451769713312,0.837715520057827,"1"
"278",-0.192434370517731,0.800457468256354,"1"
"279",-0.0418453859165311,0.508307728916407,"-1"
"280",-0.264196359552443,0.903843630105257,"1"
"281",-0.0686188647523522,0.251174184493721,"-1"
"282",-0.900215694215149,0.311901042237878,"1"
"283",-0.625286576803774,-0.237248764839023,"-1"
"284",0.965318827424198,-0.868788729421794,"1"
"285",-0.343451860826463,0.381761700846255,"-1"
"286",-0.658007218968123,-0.745032265316695,"1"
"287",-0.0234902109950781,-0.417362962849438,"-1"
"288",-0.962625176645815,0.264441781677306,"1"
"289",-0.321029832586646,-0.219952004496008,"-1"
"290",-0.940673248842359,-0.859148680232465,"1"
"291",0.734457326121628,0.727145861834288,"1"
"292",0.463415199425071,-0.229619585908949,"-1"
"293",-0.369478406384587,0.341520267538726,"-1"
"294",-0.227091976441443,-0.957607395481318,"1"
"295",-0.335108018945903,0.190457521472126,"-1"
"296",-0.820444057695568,-0.447517677675933,"1"
"297",0.514111205004156,-0.201746189966798,"-1"
"298",0.205936994403601,-0.708369140978903,"1"
"299",-0.709200054872781,0.648163456935436,"1"
"300",-0.934965033084154,-0.719180234707892,"1"
"301",-0.0324637168087065,0.818095030263066,"1"
"302",-0.110860944259912,0.799849622882903,"1"
"303",-0.879228820092976,-0.615301492158324,"1"
"304",-0.344987955875695,0.064580527599901,"-1"
"305",0.756858094595373,0.0442494810558856,"1"
"306",0.861209772527218,-0.67932853801176,"1"
"307",-0.215643086005002,0.0391340353526175,"-1"
"308",-0.682306450325996,-0.550992981530726,"1"
"309",-0.360104797873646,-0.43697601929307,"-1"
"310",-0.386068759486079,0.00737515976652503,"-1"
"311",-0.784377491101623,-0.682078702375293,"1"
"312",0.958668606821448,0.841261478606611,"1"
"313",-0.00619314378127456,-0.00194108067080379,"-1"
"314",-0.813850656151772,0.230688154231757,"1"
"315",-0.576452683657408,0.487861753907055,"1"
"316",0.861001492477953,0.233636421617121,"1"
"317",-0.40630718646571,0.86028209188953,"1"
"318",0.306436497718096,-0.839243067894131,"1"
"319",0.802140955813229,-0.943757617846131,"1"
"320",0.98159158648923,0.0830569374375045,"1"
"321",-0.139333557337523,-0.51759486226365,"-1"
"322",-0.212446155492216,0.289675043895841,"-1"
"323",-0.716182209085673,-0.244526401627809,"1"
"324",-0.440386607311666,-0.90629262663424,"1"
"325",0.12964444514364,-0.903719001449645,"1"
"326",0.870279010850936,0.925685384776443,"1"
"327",-0.283199709840119,-0.547066499013454,"-1"
"328",0.68401436181739,-0.977212860714644,"1"
"329",0.444818428717554,-0.563048723619431,"1"
"330",0.501471978612244,-0.8881248626858,"1"
"331",0.84797690436244,-0.530055706389248,"1"
"332",-0.995243786368519,-0.194607459940016,"1"
"333",-0.679140170104802,-0.971391127910465,"1"
"334",-0.201454097405076,-0.276473663281649,"-1"
"335",0.350639154668897,0.168999479617923,"-1"
"336",-0.0392559673637152,0.211587476544082,"-1"
"337",0.067657561507076,-0.472562773618847,"-1"
"338",-0.366099685430527,0.350297354161739,"-1"
"339",0.629515180364251,0.871612431947142,"1"
"340",-0.415560957510024,-0.992817187216133,"1"
"341",-0.181735817342997,0.573942349757999,"-1"
"342",-0.81816338468343,0.613866293802857,"1"
"343",0.597193276043981,-0.853923230897635,"1"
"344",-0.280429500620812,0.133998607285321,"-1"
"345",-0.91902484651655,0.0783816920593381,"1"
"346",-0.917827320285141,-0.724649689625949,"1"
"347",0.908868476748466,-0.447334702126682,"1"
"348",-0.253317510243505,-0.296312986407429,"-1"
"349",0.612839335110039,0.625610472634435,"1"
"350",0.82011801796034,-0.656917303800583,"1"
"351",-0.119847574271262,0.0423241853713989,"-1"
"352",0.152673006057739,0.529245684854686,"-1"
"353",-0.852664409670979,-0.422488705255091,"1"
"354",-0.67074521118775,-0.126443367917091,"-1"
"355",0.479781551752239,0.338901515584439,"-1"
"356",-0.048577974550426,-0.926152435597032,"1"
"357",0.3710419065319,0.121292698197067,"-1"
"358",0.903029885608703,0.864766474347562,"1"
"359",-0.0050710248760879,-0.130755016114563,"-1"
"360",-0.0589987467974424,0.872465233784169,"1"
"361",0.12038390012458,0.956605256069452,"1"
"362",0.305020241066813,0.353524577338248,"-1"
"363",-0.440853002481163,-0.40346220927313,"-1"
"364",0.959815178997815,-0.58349321084097,"1"
"365",0.287728216033429,-0.362207142170519,"-1"
"366",0.16515687154606,0.708749936893582,"1"
"367",0.231742051895708,-0.877880186308175,"1"
"368",0.850280588958412,-0.63590778876096,"1"
"369",-0.219954209402204,-0.0323267979547381,"-1"
"370",-0.424160629976541,-0.323432851582766,"-1"
"371",-0.818528070580214,0.62672539614141,"1"
"372",-0.355932191945612,0.740864960011095,"1"
"373",0.516540225129575,-0.96167744230479,"1"
"374",-0.791174140758812,0.649496364407241,"1"
"375",0.420555705204606,-0.197463009506464,"-1"
"376",0.93295476725325,0.344116576481611,"1"
"377",-0.597017547581345,-0.76265556877479,"1"
"378",-0.783022691030055,-0.047151321079582,"1"
"379",-0.889195642434061,0.850679927505553,"1"
"380",0.659447030164301,0.149678683374077,"-1"
"381",0.162395513150841,0.825503159314394,"1"
"382",-0.0598152494058013,0.510603848379105,"-1"
"383",-0.269971759989858,0.261999848298728,"-1"
"384",-0.439750745426863,0.588841300923377,"1"
"385",0.199431709945202,0.847092924639583,"1"
"386",0.637139225844294,-0.671062380541116,"1"
"387",-0.804335439112037,-0.61423211125657,"1"
"388",0.92737905215472,-0.804714669007808,"1"
"389",-0.662527113221586,0.658218790777028,"1"
"390",-0.827833188232034,0.61172791570425,"1"
"391",0.72242139140144,-0.441460027359426,"1"
"392",0.0495812040753663,-0.101940841879696,"-1"
"393",0.313621750567108,0.251757414545864,"-1"
"394",-0.540961254388094,-0.258157167583704,"-1"
"395",0.442452062852681,-0.235362103208899,"-1"
"396",-0.018499210011214,0.82896175282076,"1"
"397",0.930511184968054,-0.219404490664601,"1"
"398",0.813884960953146,-0.859412481077015,"1"
"399",0.102501055691391,0.415013221558183,"-1"
"400",-0.848801800981164,0.38599362783134,"1"
"401",-0.954599977470934,-0.807705419603735,"1"
"402",0.0264790556393564,-0.926193540915847,"1"
"403",0.261452303268015,-0.198119758162647,"-1"
"404",-0.162456751335412,-0.97692554956302,"1"
"405",0.758531890343875,0.135782031808048,"1"
"406",-0.784025853965431,0.889899851754308,"1"
"407",0.960557392798364,-0.313395645469427,"1"
"408",-0.470066737383604,-0.511003440245986,"-1"
"409",-0.83144495356828,0.0833539548330009,"1"
"410",-0.228185648564249,-0.76459124404937,"1"
"411",-0.750208345707506,-0.250183089636266,"1"
"412",0.163108443375677,-0.344977766275406,"-1"
"413",-0.519700783770531,0.894411502406001,"1"
"414",0.443775777239352,0.821149824652821,"1"
"415",-0.708142618648708,0.524889430962503,"1"
"416",-0.6943224593997,0.516149832401425,"1"
"417",-0.481554659549147,0.996981668751687,"1"
"418",0.555772520136088,0.160802809521556,"-1"
"419",-0.147067400626838,-0.573431637138128,"-1"
"420",-0.879903327673674,-0.732896203175187,"1"
"421",-0.7703349259682,0.584564632270485,"1"
"422",-0.03448620531708,0.963811674620956,"1"
"423",0.958347167819738,0.964097585063428,"1"
"424",0.623033573850989,-0.749113049823791,"1"
"425",0.0858256341889501,0.236570287961513,"-1"
"426",-0.855265825986862,0.716373608447611,"1"
"427",-0.067029507830739,-0.721224928274751,"1"
"428",-0.320188708137721,-0.266838957089931,"-1"
"429",0.379837210290134,-0.685739545617253,"1"
"430",0.0283147441223264,-0.104320331476629,"-1"
"431",0.0298460312187672,-0.0282508414238691,"-1"
"432",0.0910287080332637,0.900406080763787,"1"
"433",-0.105085339862853,0.809507760219276,"1"
"434",-0.832230319269001,0.880329403560609,"1"
"435",0.86026738351211,0.546986473258585,"1"
"436",-0.967103627510369,-0.815578028559685,"1"
"437",-0.171815201174468,-0.967513140756637,"1"
"438",-0.546047813259065,-0.332980826031417,"-1"
"439",-0.800718825310469,-0.516293815337121,"1"
"440",-0.0341522498056293,0.584141436498612,"-1"
"441",0.300257342867553,-0.00722592463716865,"-1"
"442",0.84265955677256,0.027758180629462,"1"
"443",-0.274796385783702,-0.855196242686361,"1"
"444",0.71026998013258,-0.309721800498664,"1"
"445",-0.398187696933746,0.51264988258481,"-1"
"446",-0.0686751496978104,-0.229761908762157,"-1"
"447",-0.714538670144975,-0.986157920211554,"1"
"448",0.61543798726052,0.436878460459411,"1"
"449",0.331615263596177,0.113938664551824,"-1"
"450",-0.876118040177971,-0.859834746923298,"1"
"451",-0.138148863334209,-0.304366937838495,"-1"
"452",-0.206289837136865,-0.173988890834153,"-1"
"453",0.393913502804935,-0.376689602155238,"-1"
"454",0.318639301229268,0.475135936401784,"-1"
"455",-0.185298580676317,-0.223319432232529,"-1"
"456",-0.386159559246153,0.238848556298763,"-1"
"457",-0.489785309880972,0.247082535643131,"-1"
"458",0.345136306714267,0.604824662208557,"-1"
"459",0.788786867167801,0.308135874569416,"1"
"460",0.691472312435508,0.358906236011535,"1"
"461",-0.214196286164224,-0.178490353282541,"-1"
"462",-0.841898920014501,0.326506284996867,"1"
"463",0.656846113968641,-0.945764444768429,"1"
"464",-0.854216350242496,0.631857929285616,"1"
"465",-0.770474644843489,-0.849914441816509,"1"
"466",0.2799685401842,0.801930584479123,"1"
"467",-0.358867599628866,-0.85834553046152,"1"
"468",-0.622500947676599,-0.617753233294934,"1"
"469",-0.212340717669576,0.553858496248722,"-1"
"470",0.724052031990141,-0.593732992652804,"1"
"471",-0.304177186917514,-0.192470978945494,"-1"
"472",-0.997132203076035,-0.107638743706048,"1"
"473",0.822568907402456,0.212590937502682,"1"
"474",0.903446897864342,0.15289148548618,"1"
"475",-0.0181620339863002,-0.880986467003822,"1"
"476",-0.0726965693756938,-0.634669830091298,"-1"
"477",0.192944093607366,-0.407756676431745,"-1"
"478",0.812101914547384,-0.247841827571392,"1"
"479",-0.653997641988099,0.426191883627325,"1"
"480",0.571762153413147,-0.749702828004956,"1"
"481",-0.534131230786443,-0.14153312984854,"-1"
"482",0.154096418060362,-0.939245922956616,"1"
"483",0.681754066608846,-0.0916626611724496,"-1"
"484",-0.735592446289957,0.588616254273802,"1"
"485",0.791782379150391,-0.0574470073916018,"1"
"486",-0.0997253176756203,-0.527220778632909,"-1"
"487",0.788285075686872,0.774070033337921,"1"
"488",-0.502909638918936,-0.748094429727644,"1"
"489",-0.832609412726015,-0.461377202067524,"1"
"490",-0.902717850636691,0.764916294254363,"1"
"491",0.959631734061986,0.501039643771946,"1"
"492",-0.0316645177081227,-0.804614116903394,"1"
"493",0.690786067862064,0.631134031806141,"1"
"494",-0.167412790935487,0.716786057688296,"1"
"495",-0.0213149143382907,-0.765685400459915,"1"
"496",-0.633424364961684,-0.725205675233155,"1"
"497",0.518322935793549,0.0965139949694276,"-1"
"498",-0.389713394921273,-0.881940699648112,"1"
"499",-0.668643505778164,-0.00895341765135527,"-1"
"500",-0.934381714090705,-0.985164953861386,"1"
